-15.0094
 -13.0140
 -11.0101
 -8.9960
 -6.9945
 -4.9829
 -2.9874
 -0.9918
 14.9927
 12.9970
 11.0066
 8.9890
 6.9839
 4.9758
 2.9874
 0.9883
