-10.264,7.2952
-6.3886,7.3506
2.2972,7.7178
3.2973,-8.1109
4.667,7.5643
6.9647,-7.7855
10.333,7.4448
15.017,-8.3965
0.333,-8.2336
-0.0179,-3.011
-0.333,2.2265
-0.667,7.4533
1.667,-8.388
1.333,-3.1707
1,2.0614
0.7028,7.3447
-24.971,-7.9751
-14.604,-7.9052
-7.91,-7.6896
-5.3715,-7.7961
-3.667,-8.4331
-4.0356,-3.175
-4.3686,2.067
-4.667,7.3789
-2.3509,-8.1685
-2.7027,-2.8906
-3.0357,2.3428
-3.333,7.5622
-1,-8.2796
-1.333,-2.9803
-1.667,2.3613
-2,7.5145
